run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
590,3,Piety too low,0,100,65,25,0.0,100.0,65.0,25.0,0.0,100.0,65.0,25.0,0.0,100.0,65.0,25.0,0.0,0.0,0.0,0.0,0,0,,"121,122,227","Right,Right,Right"
591,3,Piety too low,0,100,50,5,0.0,100.0,50.0,5.0,0.0,100.0,50.0,5.0,0.0,100.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"91,92,277","Right,Right,Right"
592,4,Stability too high,40,120,35,20,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307","Right,Left,Left,Left"
593,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
594,3,Wealth too low,45,85,85,-10,45.0,85.0,85.0,-10.0,45.0,85.0,85.0,-10.0,45.0,85.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"23,24,235","Right,Left,Right"
595,4,Stability too high,25,105,40,25,25.0,105.0,40.0,25.0,25.0,105.0,40.0,25.0,25.0,105.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"368,369,155,156","Right,Right,Left,Right"
596,6,Stability too high,65,100,95,0,65.0,100.0,95.0,0.0,65.0,100.0,95.0,0.0,65.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"109,110,209,210,301,302","Right,Right,Left,Left,Left,Right"
597,3,Wealth too low,40,85,75,0,40.0,85.0,75.0,0.0,40.0,85.0,75.0,0.0,40.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"47,48,127","Right,Right,Right"
598,7,Wealth too low,75,55,75,0,75.0,55.0,75.0,0.0,75.0,55.0,75.0,0.0,75.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"351,352,313,314,315,187,188","Left,Left,Right,Left,Right,Left,Left"
599,7,Power too high,80,40,105,-10,80.0,40.0,105.0,-10.0,80.0,40.0,105.0,-10.0,80.0,40.0,105.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"225,226,41,42,243,244,127","Right,Left,Left,Left,Right,Left,Right"
600,6,Power too high,50,70,110,45,50.0,70.0,110.0,45.0,50.0,70.0,110.0,45.0,50.0,70.0,110.0,45.0,0.0,0.0,0.0,0.0,0,0,,"103,104,393,394,275,276","Right,Right,Left,Right,Left,Left"
601,4,Stability too high,25,105,40,10,25.0,105.0,40.0,10.0,25.0,105.0,40.0,10.0,25.0,105.0,40.0,10.0,0.0,0.0,0.0,0.0,0,0,,"287,288,49,50","Right,Left,Right,Right"
602,5,Stability too high,60,105,50,20,60.0,105.0,50.0,20.0,60.0,105.0,50.0,20.0,60.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"65,66,45,46,348","Left,Right,Left,Left,Right"
603,12,Wealth too low,90,70,90,0,90.0,70.0,90.0,0.0,90.0,70.0,90.0,0.0,90.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"3,4,149,150,233,234,333,334,27,28,356,357","Right,Right,Left,Left,Right,Left,Left,Left,Left,Right,Left,Left"
604,6,Wealth too low,55,90,50,-5,55.0,90.0,50.0,-5.0,55.0,90.0,50.0,-5.0,55.0,90.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"141,142,177,178,217,218","Left,Left,Right,Left,Right,Right"
605,6,Stability too high,30,100,95,-5,30.0,100.0,95.0,-5.0,30.0,100.0,95.0,-5.0,30.0,100.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372,197,198,169","Right,Right,Right,Left,Left,Right"
606,7,Wealth too low,25,95,70,-5,25.0,95.0,70.0,-5.0,25.0,95.0,70.0,-5.0,25.0,95.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"181,182,29,30,143,144,155","Right,Right,Left,Left,Right,Left,Right"
607,5,Stability too high,5,105,85,20,5.0,105.0,85.0,20.0,5.0,105.0,85.0,20.0,5.0,105.0,85.0,20.0,0.0,0.0,0.0,0.0,0,0,,"153,154,373,374,33","Right,Left,Right,Right,Left"
608,7,Piety too high,105,40,35,30,105.0,40.0,35.0,30.0,105.0,40.0,35.0,30.0,105.0,40.0,35.0,30.0,0.0,0.0,0.0,0.0,0,0,,"187,188,137,138,77,78,33","Left,Left,Left,Left,Right,Left,Right"
609,7,Stability too high,55,100,40,15,55.0,100.0,40.0,15.0,55.0,100.0,40.0,15.0,55.0,100.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"195,196,141,142,313,314,315","Right,Right,Left,Left,Right,Left,Right"
610,4,Stability too high,40,120,35,20,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,40.0,120.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"304,305,306,307","Right,Left,Left,Left"
611,9,Wealth too low,45,80,85,-5,45.0,80.0,85.0,-5.0,45.0,80.0,85.0,-5.0,45.0,80.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"133,134,273,274,209,210,161,162,149","Left,Right,Right,Left,Left,Left,Left,Right,Right"
612,5,Stability too high,40,105,60,30,40.0,105.0,60.0,30.0,40.0,105.0,60.0,30.0,40.0,105.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"279,280,283,284,289","Right,Right,Left,Left,Right"
613,4,Power too high,40,70,100,35,40.0,70.0,100.0,35.0,40.0,70.0,100.0,35.0,40.0,70.0,100.0,35.0,0.0,0.0,0.0,0.0,0,0,,"13,14,193,194","Left,Right,Right,Left"
614,3,Stability too high,20,100,40,50,20.0,100.0,40.0,50.0,20.0,100.0,40.0,50.0,20.0,100.0,40.0,50.0,0.0,0.0,0.0,0.0,0,0,,"79,80,129","Right,Right,Right"
615,5,Wealth too low,60,75,40,0,60.0,75.0,40.0,0.0,60.0,75.0,40.0,0.0,60.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"97,98,362,363,364","Left,Left,Right,Left,Left"
616,8,Stability too high,30,110,45,5,30.0,110.0,45.0,5.0,30.0,110.0,45.0,5.0,30.0,110.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"205,206,333,334,7,397,398,183","Right,Right,Left,Left,Right,Left,Left,Right"
617,3,Wealth too low,35,90,45,-5,35.0,90.0,45.0,-5.0,35.0,90.0,45.0,-5.0,35.0,90.0,45.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"187,188,330","Right,Left,Right"
618,7,Stability too high,15,110,85,-15,15.0,110.0,85.0,-15.0,15.0,110.0,85.0,-15.0,15.0,110.0,85.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"217,218,197,198,379,380,291","Right,Right,Left,Left,Right,Left,Right"
619,6,Wealth too low,60,65,70,-5,60.0,65.0,70.0,-5.0,60.0,65.0,70.0,-5.0,60.0,65.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"49,50,177,178,25,26","Right,Right,Left,Left,Left,Left"
620,4,Stability too high,25,120,55,-10,25.0,120.0,55.0,-10.0,25.0,120.0,55.0,-10.0,25.0,120.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"203,204,201,202","Right,Left,Right,Right"
621,4,Stability too high,40,100,55,-5,40.0,100.0,55.0,-5.0,40.0,100.0,55.0,-5.0,40.0,100.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"139,140,171,172","Right,Left,Right,Right"
622,6,Wealth too low,25,70,95,-5,25.0,70.0,95.0,-5.0,25.0,70.0,95.0,-5.0,25.0,70.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"5,6,173,174,31,32","Left,Right,Right,Right,Right,Left"
623,10,Power too high,60,65,100,0,60.0,65.0,100.0,0.0,60.0,65.0,100.0,0.0,60.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"338,339,9,10,265,266,328,329,159,160","Right,Right,Right,Left,Left,Left,Left,Right,Left,Right"
624,11,Wealth too low,75,85,60,-10,75.0,85.0,60.0,-10.0,75.0,85.0,60.0,-10.0,75.0,85.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"247,248,111,112,55,56,215,216,31,32,183","Left,Left,Right,Left,Right,Left,Left,Left,Left,Left,Right"
625,3,Wealth too low,40,90,95,-15,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,40.0,90.0,95.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303","Right,Right,Right"
626,6,Stability too high,30,110,80,-5,30.0,110.0,80.0,-5.0,30.0,110.0,80.0,-5.0,30.0,110.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"308,309,395,396,185,186","Right,Right,Left,Right,Left,Right"
627,4,Wealth too low,40,85,75,0,40.0,85.0,75.0,0.0,40.0,85.0,75.0,0.0,40.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"326,327,301,302","Right,Right,Left,Right"
628,6,Stability too high,50,105,50,30,50.0,105.0,50.0,30.0,50.0,105.0,50.0,30.0,50.0,105.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"255,256,57,58,119,120","Right,Left,Left,Right,Left,Left"
629,2,Stability too high,30,105,45,15,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,30.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"99,100","Right,Right"
630,3,Stability too high,10,105,60,25,10.0,105.0,60.0,25.0,10.0,105.0,60.0,25.0,10.0,105.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"343,344,269","Right,Right,Right"
631,6,Power too high,15,40,100,45,15.0,40.0,100.0,45.0,15.0,40.0,100.0,45.0,15.0,40.0,100.0,45.0,0.0,0.0,0.0,0.0,0,0,,"249,250,5,6,179,180","Right,Left,Right,Right,Right,Left"
632,6,Power too high,65,70,105,-10,65.0,70.0,105.0,-10.0,65.0,70.0,105.0,-10.0,65.0,70.0,105.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"239,240,257,258,193,194","Right,Right,Left,Left,Left,Left"
633,6,Stability too high,20,105,35,30,20.0,105.0,35.0,30.0,20.0,105.0,35.0,30.0,20.0,105.0,35.0,30.0,0.0,0.0,0.0,0.0,0,0,,"133,134,93,94,267,268","Left,Right,Right,Left,Right,Right"
634,2,Stability too high,15,105,50,15,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"251,252","Right,Right"
635,7,Stability too high,80,105,50,-5,80.0,105.0,50.0,-5.0,80.0,105.0,50.0,-5.0,80.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"171,172,153,154,271,272,155","Right,Right,Left,Left,Left,Left,Right"
636,4,Piety too low,0,95,50,75,0.0,95.0,50.0,75.0,0.0,95.0,50.0,75.0,0.0,95.0,50.0,75.0,0.0,0.0,0.0,0.0,0,0,,"281,282,231,232","Right,Right,Left,Right"
637,3,Wealth too low,50,80,85,0,50.0,80.0,85.0,0.0,50.0,80.0,85.0,0.0,50.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"283,284,173","Right,Right,Left"
638,7,Piety too low,0,95,70,40,0.0,95.0,70.0,40.0,0.0,95.0,70.0,40.0,0.0,95.0,70.0,40.0,0.0,0.0,0.0,0.0,0,0,,"55,56,67,68,275,276,149","Right,Right,Left,Left,Left,Right,Right"
639,7,Stability too high,45,105,55,5,45.0,105.0,55.0,5.0,45.0,105.0,55.0,5.0,45.0,105.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"207,208,75,76,304,305,306","Left,Left,Right,Left,Right,Left,Left"
640,15,Wealth too low,75,95,45,-5,75.0,95.0,45.0,-5.0,75.0,95.0,45.0,-5.0,75.0,95.0,45.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"225,226,368,369,137,138,113,114,141,142,47,48,73,74,283","Right,Left,Left,Right,Right,Left,Right,Left,Right,Left,Left,Right,Left,Right,Right"
641,6,Wealth too low,55,80,90,-5,55.0,80.0,90.0,-5.0,55.0,80.0,90.0,-5.0,55.0,80.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"167,168,175,176,23,24","Right,Left,Left,Left,Right,Left"
642,6,Stability too high,65,105,40,-5,65.0,105.0,40.0,-5.0,65.0,105.0,40.0,-5.0,65.0,105.0,40.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"247,248,141,142,223,224","Left,Left,Left,Left,Right,Right"
643,6,Stability too high,40,100,45,10,40.0,100.0,45.0,10.0,40.0,100.0,45.0,10.0,40.0,100.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"153,154,115,116,297,298","Right,Left,Right,Left,Left,Right"
644,9,Stability too high,45,100,60,15,45.0,100.0,60.0,15.0,45.0,100.0,60.0,15.0,45.0,100.0,60.0,15.0,0.0,0.0,0.0,0.0,0,0,,"368,369,147,148,169,170,356,357,358","Right,Right,Left,Left,Left,Right,Left,Left,Left"
645,4,Stability too high,20,100,45,75,20.0,100.0,45.0,75.0,20.0,100.0,45.0,75.0,20.0,100.0,45.0,75.0,0.0,0.0,0.0,0.0,0,0,,"79,80,13,14","Right,Right,Left,Right"
646,7,Stability too high,65,105,50,0,65.0,105.0,50.0,0.0,65.0,105.0,50.0,0.0,65.0,105.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"129,130,139,140,381,382,57","Right,Right,Left,Left,Right,Left,Right"
647,2,Stability too high,35,105,50,-5,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,35.0,105.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"235,236","Right,Right"
648,4,Stability too high,25,120,55,-10,25.0,120.0,55.0,-10.0,25.0,120.0,55.0,-10.0,25.0,120.0,55.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"39,40,99,100","Right,Left,Right,Right"
649,5,Stability too high,10,100,95,-5,10.0,100.0,95.0,-5.0,10.0,100.0,95.0,-5.0,10.0,100.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"195,196,25,26,269","Right,Right,Right,Left,Right"
650,8,Power too high,30,80,105,0,30.0,80.0,105.0,0.0,30.0,80.0,105.0,0.0,30.0,80.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"75,76,149,150,247,248,145,146","Right,Right,Right,Left,Right,Left,Left,Right"
651,8,Stability too high,70,100,70,-10,70.0,100.0,70.0,-10.0,70.0,100.0,70.0,-10.0,70.0,100.0,70.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"17,18,45,46,151,152,399,400","Left,Left,Right,Left,Right,Left,Left,Right"
652,10,Wealth too low,95,60,80,-5,95.0,60.0,80.0,-5.0,95.0,60.0,80.0,-5.0,95.0,60.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"93,94,213,214,189,190,77,78,243,244","Right,Left,Left,Left,Left,Left,Right,Left,Right,Left"
653,7,Wealth too low,30,90,80,-5,30.0,90.0,80.0,-5.0,30.0,90.0,80.0,-5.0,30.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"51,52,19,20,59,60,39","Left,Right,Left,Left,Right,Left,Right"
654,3,Stability too high,15,100,40,35,15.0,100.0,40.0,35.0,15.0,100.0,40.0,35.0,15.0,100.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"105,106,137","Right,Right,Left"
655,3,Stability too high,30,105,40,15,30.0,105.0,40.0,15.0,30.0,105.0,40.0,15.0,30.0,105.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"381,382,155","Right,Left,Right"
656,8,Stability too high,5,105,85,15,5.0,105.0,85.0,15.0,5.0,105.0,85.0,15.0,5.0,105.0,85.0,15.0,0.0,0.0,0.0,0.0,0,0,,"129,130,241,242,109,110,121,122","Right,Right,Left,Left,Right,Left,Right,Right"
657,9,Stability too high,30,105,30,50,30.0,105.0,30.0,50.0,30.0,105.0,30.0,50.0,30.0,105.0,30.0,50.0,0.0,0.0,0.0,0.0,0,0,,"195,196,163,164,281,282,19,20,217","Right,Right,Left,Right,Left,Right,Left,Left,Right"
658,4,Power too high,50,80,105,5,50.0,80.0,105.0,5.0,50.0,80.0,105.0,5.0,50.0,80.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"23,24,123,124","Right,Left,Left,Right"
659,5,Wealth too low,80,95,60,-5,80.0,95.0,60.0,-5.0,80.0,95.0,60.0,-5.0,80.0,95.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"223,224,271,272,239","Right,Left,Left,Left,Right"
660,2,Stability too high,20,115,50,-5,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,20.0,115.0,50.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"291,292","Right,Right"
661,4,Wealth too low,60,75,45,0,60.0,75.0,45.0,0.0,60.0,75.0,45.0,0.0,60.0,75.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"319,320,205,206","Right,Left,Right,Left"
662,12,Wealth too low,70,90,80,0,70.0,90.0,80.0,0.0,70.0,90.0,80.0,0.0,70.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"368,369,83,84,45,46,113,114,21,22,39,40","Right,Right,Left,Left,Left,Left,Right,Left,Right,Left,Right,Left"
663,6,Stability too high,10,120,50,-15,10.0,120.0,50.0,-15.0,10.0,120.0,50.0,-15.0,10.0,120.0,50.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"15,16,321,322,201,202","Right,Right,Left,Left,Right,Right"
664,6,Wealth too low,75,65,50,0,75.0,65.0,50.0,0.0,75.0,65.0,50.0,0.0,75.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"213,214,277,278,310,311","Left,Left,Right,Right,Left,Left"
665,5,Wealth too low,40,95,75,0,40.0,95.0,75.0,0.0,40.0,95.0,75.0,0.0,40.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"31,32,175,176,169","Right,Left,Left,Left,Right"
666,3,Power too high,60,45,100,15,60.0,45.0,100.0,15.0,60.0,45.0,100.0,15.0,60.0,45.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"393,394,59","Left,Right,Left"
667,2,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"399,400","Right,Right"
668,5,Stability too high,40,105,80,0,40.0,105.0,80.0,0.0,40.0,105.0,80.0,0.0,40.0,105.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,340,341","Left,Left,Left,Right,Right"
669,7,Stability too high,5,110,40,70,5.0,110.0,40.0,70.0,5.0,110.0,40.0,70.0,5.0,110.0,40.0,70.0,0.0,0.0,0.0,0.0,0,0,,"279,280,1,2,191,192,33","Right,Right,Left,Right,Left,Right,Left"
670,8,Wealth too low,95,40,75,-5,95.0,40.0,75.0,-5.0,95.0,40.0,75.0,-5.0,95.0,40.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"153,154,7,343,344,310,311,312","Right,Left,Right,Left,Left,Left,Left,Left"
671,4,Stability too high,25,100,55,15,25.0,100.0,55.0,15.0,25.0,100.0,55.0,15.0,25.0,100.0,55.0,15.0,0.0,0.0,0.0,0.0,0,0,,"375,376,181,182","Right,Right,Left,Right"
672,5,Stability too high,30,105,45,-15,30.0,105.0,45.0,-15.0,30.0,105.0,45.0,-15.0,30.0,105.0,45.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"273,274,223,224,323","Right,Left,Left,Right,Right"
673,2,Stability too high,25,105,50,15,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,25.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"169,170","Right,Right"
674,4,Stability too high,20,100,85,-10,20.0,100.0,85.0,-10.0,20.0,100.0,85.0,-10.0,20.0,100.0,85.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"27,28,285,286","Right,Right,Right,Right"
675,3,Wealth too low,50,85,45,0,50.0,85.0,45.0,0.0,50.0,85.0,45.0,0.0,50.0,85.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"3,4,338","Right,Right,Left"
676,4,Wealth too low,20,85,90,0,20.0,85.0,90.0,0.0,20.0,85.0,90.0,0.0,20.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"259,260,313,314","Right,Right,Right,Left"
677,6,Wealth too low,35,85,85,-5,35.0,85.0,85.0,-5.0,35.0,85.0,85.0,-5.0,35.0,85.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"285,286,197,198,316,317","Right,Right,Left,Left,Left,Left"
678,5,Stability too high,60,100,35,20,60.0,100.0,35.0,20.0,60.0,100.0,35.0,20.0,60.0,100.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"97,98,199,200,5","Left,Left,Right,Left,Left"
679,3,Power too high,25,90,100,-5,25.0,90.0,100.0,-5.0,25.0,90.0,100.0,-5.0,25.0,90.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"145,146,283","Right,Right,Right"
680,2,Stability too high,15,105,50,25,15.0,105.0,50.0,25.0,15.0,105.0,50.0,25.0,15.0,105.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"289,290","Right,Right"
681,3,Stability too high,15,110,40,25,15.0,110.0,40.0,25.0,15.0,110.0,40.0,25.0,15.0,110.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"3,4,345","Right,Right,Left"
682,6,Stability too high,30,105,75,5,30.0,105.0,75.0,5.0,30.0,105.0,75.0,5.0,30.0,105.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"356,357,358,373,374,330","Left,Left,Left,Right,Right,Right"
683,10,Wealth too low,50,75,70,0,50.0,75.0,70.0,0.0,50.0,75.0,70.0,0.0,50.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"383,384,335,336,337,7,67,68,3,4","Right,Right,Left,Left,Left,Right,Left,Left,Right,Left"
684,3,Power too high,50,55,105,5,50.0,55.0,105.0,5.0,50.0,55.0,105.0,5.0,50.0,55.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"193,194,316","Right,Left,Left"
685,6,Wealth too low,40,75,55,0,40.0,75.0,55.0,0.0,40.0,75.0,55.0,0.0,40.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"213,214,55,56,181,182","Left,Left,Right,Right,Right,Left"
686,8,Power too high,45,55,105,15,45.0,55.0,105.0,15.0,45.0,55.0,105.0,15.0,45.0,55.0,105.0,15.0,0.0,0.0,0.0,0.0,0,0,,"133,134,338,339,215,216,127,128","Left,Right,Right,Right,Left,Left,Right,Right"
687,7,Stability too high,5,110,35,15,5.0,110.0,35.0,15.0,5.0,110.0,35.0,15.0,5.0,110.0,35.0,15.0,0.0,0.0,0.0,0.0,0,0,,"85,86,213,214,105,106,207","Right,Right,Left,Left,Right,Right,Left"
688,5,Wealth too low,70,45,90,-10,70.0,45.0,90.0,-10.0,70.0,45.0,90.0,-10.0,70.0,45.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"243,244,69,70,57","Right,Left,Left,Left,Right"
689,4,Power too high,70,70,100,15,70.0,70.0,100.0,15.0,70.0,70.0,100.0,15.0,70.0,70.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"379,380,209,210","Right,Right,Left,Left"
690,5,Stability too high,35,100,45,20,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,81,82","Right,Right,Left,Left,Right"
691,5,Stability too high,25,100,50,-10,25.0,100.0,50.0,-10.0,25.0,100.0,50.0,-10.0,25.0,100.0,50.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"267,268,308,309,291","Right,Left,Right,Left,Right"
692,4,Wealth too low,60,65,55,0,60.0,65.0,55.0,0.0,60.0,65.0,55.0,0.0,60.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,,"187,188,51,52","Right,Left,Right,Left"
693,5,Wealth too low,40,95,75,0,40.0,95.0,75.0,0.0,40.0,95.0,75.0,0.0,40.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"209,210,43,44,231","Right,Left,Left,Right,Right"
694,4,Stability too high,40,105,40,35,40.0,105.0,40.0,35.0,40.0,105.0,40.0,35.0,40.0,105.0,40.0,35.0,0.0,0.0,0.0,0.0,0,0,,"129,130,43,44","Right,Right,Left,Right"
695,8,Wealth too low,70,85,50,0,70.0,85.0,50.0,0.0,70.0,85.0,50.0,0.0,70.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,,"177,178,1,2,69,70,279,280","Right,Left,Right,Left,Left,Left,Right,Left"
696,3,Wealth too low,20,95,60,-5,20.0,95.0,60.0,-5.0,20.0,95.0,60.0,-5.0,20.0,95.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"43,44,123","Right,Right,Right"
697,6,Power too high,35,85,100,-5,35.0,85.0,100.0,-5.0,35.0,85.0,100.0,-5.0,35.0,85.0,100.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"117,118,195,196,159,160","Right,Left,Right,Right,Left,Right"
698,3,Stability too high,15,110,85,0,15.0,110.0,85.0,0.0,15.0,110.0,85.0,0.0,15.0,110.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"391,392,251","Right,Right,Right"
699,4,Wealth too low,20,90,80,-5,20.0,90.0,80.0,-5.0,20.0,90.0,80.0,-5.0,20.0,90.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"49,50,209,210","Right,Right,Right,Left"
700,9,Wealth too low,80,95,50,-10,80.0,95.0,50.0,-10.0,80.0,95.0,50.0,-10.0,80.0,95.0,50.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"159,160,141,142,97,98,111,112,157","Right,Right,Left,Left,Left,Left,Right,Left,Right"
701,5,Stability too high,20,105,55,35,20.0,105.0,55.0,35.0,20.0,105.0,55.0,35.0,20.0,105.0,55.0,35.0,0.0,0.0,0.0,0.0,0,0,,"338,339,105,106,205","Right,Right,Right,Left,Right"
702,3,Stability too high,50,100,15,50,50.0,100.0,15.0,50.0,50.0,100.0,15.0,50.0,50.0,100.0,15.0,50.0,0.0,0.0,0.0,0.0,0,0,,"89,90,179","Left,Left,Right"
703,8,Power too high,45,85,100,-10,45.0,85.0,100.0,-10.0,45.0,85.0,100.0,-10.0,45.0,85.0,100.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"1,2,257,258,167,168,161,162","Right,Right,Left,Left,Right,Left,Right,Left"
704,6,Stability too high,65,100,45,15,65.0,100.0,45.0,15.0,65.0,100.0,45.0,15.0,65.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"271,272,295,296,321,322","Left,Left,Left,Left,Right,Right"
705,3,Stability too high,30,110,25,45,30.0,110.0,25.0,45.0,30.0,110.0,25.0,45.0,30.0,110.0,25.0,45.0,0.0,0.0,0.0,0.0,0,0,,"101,102,289","Right,Right,Right"
706,4,Wealth too low,35,95,40,0,35.0,95.0,40.0,0.0,35.0,95.0,40.0,0.0,35.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"375,376,99,100","Right,Right,Left,Right"
